ZCTA5CE10,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00
23306,241.3902,238.5768,238.00320000000002,237.8,236.72679999999997,237.4834,238.6366,238.05660000000003
23307,245.04340000000002,242.49660000000003,241.83680000000004,241.6,240.5,241.60340000000002,241.8864,242.44
23308,220.66,215.84340000000003,212.817,212.25,211.5432,210.25,211.36999999999998,211.7398
23602,180.1766,170.55,166.2368,165.6366,164.2534,164.2534,164.64000000000001,165.8932
23603,175.4868,166.02,160.9168,159.11999999999998,157.9966,157.15979999999996,157.3434,158.48000000000002
23604,185.51,177.09339999999997,173.0798,172.9632,170.92680000000001,171.19,171.6532,173.15
23605,187.44320000000002,179.2198,176.9702,175.8268,174.7268,174.9232,176.20659999999998,177.6734
23606,185.5298,178.1234,174.2998,174.3132,173.48,173.38979999999998,174.41,175.69340000000003
23607,189.2968,181.4634,179.35999999999999,178.14339999999999,177.77,178.0334,179.03,180.39319999999998
22046,17.519799999999996,17.666800000000002,18.1034,20.3402,23.1532,22.4934,20.5236,20.109999999999996
22060,27.7834,33.6136,37.2632,41.14,40.21660000000001,36.6668,30.4668,29.006600000000002
22066,34.373200000000004,35.9832,38.263400000000004,42.239999999999995,43.6434,42.8466,40.339999999999996,43.7034
22730,128.79680000000002,133.32659999999998,129.6666,123.57659999999998,117.6934,116.2566,109.94980000000001,109.0234
22731,130.95340000000002,135.09980000000002,131.5768,125.4734,121.2168,118.65,112.04659999999998,110.58340000000001
22732,130.91019999999997,135.69,131.8866,125.4402,121.0164,118.65,112.05,110.5232
22733,115.2266,123.3432,123.06320000000001,117.5234,109.99659999999999,110.9734,102.6232,100.6
22734,89.24,99.6268,103.6466,99.69680000000001,93.54660000000001,87.92999999999999,86.08680000000001,80.24000000000001
22735,123.2198,127.3566,123.7734,118.06000000000002,111.53,111.2432,104.19000000000001,103.23320000000001
23310,234.60999999999999,234.8668,234.59679999999997,233.3168,234.2602,235.6902,236.05659999999997,235.35339999999997
23313,229.78000000000003,231.1168,229.70659999999998,228.30679999999998,228.80679999999998,230.0232,230.85340000000002,230.94340000000003
23314,192.8834,185.1832,183.3868,183.91,182.93999999999997,182.0668,183.27000000000004,184.92000000000002
23315,199.8234,196.2734,195.6832,194.11339999999998,193.9266,193.94,195.2102,196.14339999999999
23316,237.52339999999998,237.4934,237.2766,236.0166,237.2168,238.45340000000002,239.20340000000002,238.35999999999999
23320,208.04340000000002,205.08999999999997,205.8802,205.3734,204.64339999999999,204.58659999999998,204.75,205.24679999999998
23321,195.9366,191.82,191.58980000000003,189.44,187.8766,187.0668,188.91,189.38680000000002
23322,219.3934,220.03339999999997,222.76999999999998,224.55679999999998,222.10999999999999,220.99679999999998,219.8034,219.25
23323,206.2866,204.9502,205.3098,203.91660000000002,203.16339999999997,202.67659999999998,203.1134,203.69660000000002
22736,111.63680000000002,111.26319999999998,109.46999999999998,104.29339999999999,93.0266,90.6932,90.1668,89.18
22737,95.8232,105.5866,107.51320000000001,103.38340000000001,96.1832,96.25340000000001,90.6234,84.9802
22738,134.7766,139.21679999999998,135.24679999999998,128.91320000000002,125.94319999999998,122.07660000000001,115.43679999999999,113.82000000000001
22740,114.88,122.6368,121.9932,116.97319999999999,109.0098,109.52000000000001,102.33,100.48660000000001
22741,108.0,115.98679999999999,116.47340000000001,111.9336,102.8964,103.23679999999999,95.49000000000001,93.6734
22742,103.8,105.18319999999999,101.04339999999999,93.5032,85.69659999999999,81.8298,81.4334,80.2966
22743,157.04000000000002,153.98999999999998,147.3132,141.7798,141.82999999999998,136.08,135.7,132.6966
22747,107.7334,115.3202,116.21999999999998,110.7434,102.10679999999999,102.22,97.0232,93.9402
22749,115.1,122.6366,122.85999999999999,117.47999999999999,109.60319999999999,110.73999999999998,102.4232,100.94319999999999
22801,157.8434,154.3698,147.88320000000002,142.21980000000002,141.3,135.34359999999998,134.83999999999997,131.9966
22802,156.94,153.6698,147.3034,141.85,141.0766,135.20999999999998,134.70340000000002,131.7334
22807,151.95340000000002,150.0366,146.07980000000003,137.98,138.3934,130.96339999999998,129.2566,126.70340000000002
22810,143.54019999999997,143.03,139.5034,131.31019999999998,132.81,127.9834,125.2198,122.33319999999999
22811,179.83660000000003,174.30339999999998,169.4032,169.28339999999997,163.76659999999998,163.09,160.4634,161.6266
22812,170.3802,167.50000000000003,158.1902,158.3132,154.33319999999998,151.0266,148.28000000000003,148.12000000000003
22815,155.31,152.0034,145.7634,140.52339999999998,140.34980000000002,134.0102,133.4,130.47
22820,187.0766,181.3034,178.9768,176.75,170.7634,169.29680000000002,168.10320000000002,167.11020000000002
22821,183.8934,178.0266,174.1468,172.14659999999998,166.2398,165.0132,163.66,163.1566
22824,132.3068,135.6002,130.97660000000002,125.00339999999998,121.07659999999998,118.7868,112.5866,111.6134
23324,205.9468,203.14999999999998,204.16680000000002,205.91319999999996,205.41019999999997,204.5434,203.22000000000003,203.6132
23325,207.7566,204.3134,204.95660000000004,203.5832,203.45659999999998,203.01680000000002,203.593,204.95
23336,225.9,220.23020000000002,217.9466,216.75679999999997,216.1202,215.34319999999997,216.79000000000002,217.21999999999997
23337,207.25319999999996,201.3634,197.41660000000002,195.41979999999998,194.0534,193.51000000000002,193.89000000000001,194.66660000000002
23347,243.95999999999998,243.95340000000002,243.61020000000002,242.58,244.13999999999996,245.2634,245.9134,246.10679999999996
23350,241.01,237.95680000000002,237.90019999999998,237.2232,236.1002,236.83339999999998,237.91320000000002,237.83319999999998
23354,246.2666,244.68339999999998,244.06660000000002,243.38000000000002,242.59340000000003,244.4234,244.46659999999997,244.7032
23356,206.9,201.1334,197.0166,195.04,194.07319999999999,193.54340000000002,194.15999999999997,194.4634
23357,222.10660000000001,216.20999999999998,214.25,213.2902,212.6634,211.9266,212.87000000000003,213.40680000000003
23358,242.08339999999998,239.33679999999998,238.6134,238.6098,237.45660000000004,238.1734,239.33339999999998,238.8732
22827,169.50679999999997,165.0564,159.04359999999997,157.33999999999997,153.99,150.6732,148.5632,147.59679999999997
22830,168.2334,163.27339999999998,157.51999999999998,155.5634,153.03680000000003,146.96999999999997,145.6302,144.36679999999998
22831,175.4866,171.6868,163.67340000000002,165.9064,159.2634,158.2866,155.83999999999997,156.1634
22832,168.3768,163.8602,157.8768,157.3068,151.26680000000002,147.2466,144.69340000000003,144.3832
22834,158.75,155.0168,149.0534,143.72660000000002,143.0,137.0634,136.47999999999996,133.6298
22835,129.88320000000002,133.3334,129.2132,123.8998,119.69680000000001,118.0402,112.34679999999999,111.08000000000001
22840,164.3398,159.6966,153.3666,151.08,147.9968,142.15339999999998,141.9964,139.6168
22841,162.0834,157.6634,151.6266,146.4,145.06,139.1836,138.5032,135.7932
22842,134.92000000000002,137.76979999999998,132.64339999999999,126.76660000000001,125.91,121.34299999999999,115.33340000000001,113.16659999999999
22843,184.43,177.9034,172.46660000000003,172.2932,166.10999999999999,165.50660000000002,162.79659999999998,163.68019999999999
22844,135.6266,138.74,133.21340000000004,126.76000000000002,122.9632,120.64000000000001,114.67660000000001,113.40339999999999
22845,153.43980000000002,151.3832,147.67,139.95659999999998,141.53339999999997,133.6266,131.8802,129.38680000000002
22846,161.01000000000002,156.8134,151.32,146.0002,144.88000000000002,139.1534,139.83339999999998,135.7932
22847,132.3398,135.65660000000003,131.13359999999997,124.9034,121.1532,118.79,112.7266,111.54339999999999
23359,213.2968,206.30660000000003,203.0,202.46660000000003,201.2966,200.3666,201.29000000000002,201.69
23389,237.7768,234.6302,234.2268,233.24679999999998,232.54660000000004,233.83,233.76319999999996,233.79339999999996
23395,207.5864,201.92680000000001,197.99320000000003,196.14339999999999,194.8468,193.92,194.58999999999997,195.4266
23398,247.1634,245.2932,244.1134,243.9498,243.2036,245.0332,245.12659999999997,244.98319999999998
23401,232.6366,229.64659999999998,228.97000000000003,227.8168,227.41660000000002,227.83980000000003,228.55659999999997,228.5634
23405,249.34700000000004,248.14659999999998,247.0102,247.0268,248.73000000000002,249.4234,249.76680000000002,250.35
23407,210.2032,203.05,199.64319999999998,199.2334,197.53660000000002,196.64339999999999,197.85000000000002,198.2636
23408,241.82659999999996,238.88000000000002,238.43,237.94340000000003,236.71660000000003,237.45659999999998,238.54340000000002,238.51979999999998
23409,218.8768,212.85679999999996,210.8,209.8634,209.3864,208.6168,209.75,210.10340000000002
23410,229.3466,224.7102,222.54340000000002,220.9966,220.73319999999998,220.9768,221.8566,221.9598
23413,239.66,236.8136,236.96999999999997,235.5468,235.0532,235.59019999999995,236.0534,236.3832
23414,214.6366,208.0232,204.69979999999998,204.2302,203.02659999999997,202.0166,203.53339999999997,203.33
23415,204.7434,197.33679999999998,191.6666,189.3868,188.2066,187.4902,186.7766,188.1598
23416,207.4232,201.11999999999998,197.1566,196.2966,194.84,193.7902,194.86679999999998,195.5666
23417,238.03360000000004,235.0632,234.4866,233.44339999999997,232.9366,233.79000000000002,234.59320000000002,234.6134
23418,230.3734,225.5768,223.43339999999998,222.3632,222.2768,222.92020000000002,223.47660000000002,223.5634
23420,236.14659999999998,233.1334,232.7766,231.7234,231.1564,232.02339999999998,232.3768,232.3
23421,215.52339999999998,209.5864,206.2032,205.60660000000001,204.41000000000003,203.40659999999997,204.98999999999995,204.71339999999998
23422,233.71660000000003,230.74339999999998,230.0668,228.8732,228.51680000000002,228.8566,229.5866,229.6232
23423,235.92,232.75319999999996,232.41320000000002,231.3934,230.6598,231.56659999999997,231.84,231.8832
23426,222.8266,217.1534,214.933,213.7566,213.15320000000003,212.35,213.9034,214.27339999999998
23427,227.19,221.5768,219.27000000000004,218.10999999999999,217.5134,216.7368,218.18,218.65
23430,197.3432,192.73,192.53000000000003,191.4364,191.59679999999997,191.66680000000002,193.51,194.1634
23432,202.3234,199.10340000000002,199.75,198.4366,197.5532,198.17000000000002,199.4732,200.81659999999997
22849,152.9532,151.2466,148.09,141.3034,141.5734,134.7236,133.4534,130.73020000000002
22850,163.84699999999998,159.7334,153.8234,149.05659999999997,147.9964,142.11020000000002,140.91000000000003,138.77
22851,146.82999999999998,145.96339999999998,142.3098,135.58980000000003,136.78339999999997,129.5568,127.99659999999999,125.29339999999999
22853,150.11,148.9634,144.9402,136.9998,137.76,130.6066,128.9734,126.24659999999999
22901,169.6668,167.8368,159.34660000000002,160.15000000000003,155.6868,151.2066,147.94,147.3934
22902,167.3968,161.19639999999998,152.4036,150.2068,149.4134,148.3566,149.5434,150.2868
22903,167.1998,161.44340000000003,152.6368,150.12,148.61319999999998,148.08339999999998,148.7898,149.90319999999997
22904,170.5966,167.1934,159.0066,159.86339999999998,155.8098,151.3932,148.4734,147.85660000000001
22911,159.4668,157.9968,152.7966,147.9702,146.6602,140.2068,138.18,135.60020000000003
22920,187.5766,178.7768,175.57,174.9032,174.23340000000002,175.04680000000002,175.67000000000002,176.65
22922,192.27320000000003,183.11,181.1732,180.46359999999999,179.81,180.4368,181.54999999999998,182.0702
22923,144.0632,142.0266,135.58,127.12,125.45,124.6002,123.3232,124.22
22931,180.1266,170.9532,165.0034,164.8,163.10340000000002,164.15339999999998,164.33339999999998,165.54680000000002
22932,186.6002,181.3766,176.6568,176.5968,170.02339999999998,169.1466,165.4234,165.9
22935,166.4232,163.14000000000001,156.8166,153.2166,150.6234,143.6302,142.0736,140.25680000000003
22936,163.7198,160.9534,156.00320000000002,151.98340000000002,148.7602,142.09340000000003,140.8666,138.33319999999998
23433,198.1732,194.57680000000002,193.64,194.0334,194.03339999999997,193.0666,194.68,196.0168
22937,187.5232,178.20659999999998,175.6766,174.8102,174.65,175.8634,176.56,177.637
22938,183.5966,175.8298,170.4098,170.53680000000003,168.5832,169.4202,169.8598,170.74020000000002
22939,178.35,174.35660000000001,166.11,167.19339999999997,160.04000000000002,158.06,155.58,156.2334
22940,175.89000000000001,172.3066,163.85020000000003,164.8166,157.49660000000003,155.2532,152.81,152.05
22942,145.55660000000003,141.97,135.0632,126.20339999999999,124.7664,123.2732,122.33680000000001,123.52000000000001
22943,175.6132,165.9764,159.54000000000002,158.65339999999998,157.5134,157.1166,157.60360000000003,158.14000000000001
22946,176.3268,167.59,161.7566,161.65339999999998,160.5368,161.2334,162.0232,163.0768
22947,150.28019999999998,144.98,135.8264,129.7668,128.4134,127.10359999999999,126.75999999999999,127.5134
22948,119.9902,128.1334,124.85,119.17999999999999,112.18319999999999,111.63340000000001,104.6866,103.60679999999999
23062,183.7934,174.0502,170.2766,169.7966,168.0234,167.8666,168.64659999999998,169.6702
23063,160.54360000000003,153.0168,144.5366,140.39,140.53339999999997,138.3702,138.1866,138.36640000000003
23064,193.3866,184.6534,183.2834,181.7168,180.63319999999996,180.6732,181.7966,182.95000000000002
23065,153.4432,149.2902,140.04340000000002,134.0168,133.3664,132.1202,131.8734,131.4702
23066,195.89,187.8164,186.4668,184.8234,183.8234,183.83339999999998,184.93340000000003,186.26659999999998
23068,189.0768,180.3666,178.43019999999999,177.2902,175.95,176.1498,177.0134,178.3698
23069,127.59360000000001,125.1366,118.47999999999999,109.0432,103.15360000000001,102.61319999999998,101.52680000000001,101.28999999999999
23070,185.1334,175.4834,171.82659999999998,172.73,170.8064,171.0868,171.36319999999998,172.39000000000001
23071,177.77,169.07999999999998,164.5102,164.11679999999998,162.5134,162.7166,162.72,163.7632
23072,189.4966,182.15,180.2832,178.83339999999998,178.0432,178.08339999999998,179.5064,180.71679999999998
23075,138.8634,134.27659999999997,127.78000000000002,119.1534,116.9802,115.5266,114.3502,114.2836
23076,190.8698,183.01979999999998,181.21,179.83339999999998,178.5298,178.9,179.91,180.9866
23079,160.4598,154.19,144.2534,140.5634,140.68339999999998,138.60000000000002,138.45340000000002,139.1
23083,176.7768,168.1,170.0034,167.3666,163.66660000000002,161.45659999999998,162.78339999999997,163.95660000000004
23084,150.23680000000002,145.39319999999998,136.29340000000002,130.2534,130.0798,128.4866,128.01679999999996,127.32660000000001
22079,33.293400000000005,39.1366,43.5966,46.39,44.9766,39.1166,32.91,32.1034
22101,15.906600000000001,16.04,16.826800000000002,17.9466,18.5734,20.7066,19.4068,17.986600000000003
22102,22.7534,22.8166,23.29,25.653399999999998,27.8932,28.639999999999997,25.369999999999997,25.240000000000002
22124,33.236599999999996,35.36,38.39999999999999,42.34680000000001,45.0868,43.4232,39.7868,43.9066
22125,35.71,41.6466,46.48,50.2334,47.6632,40.6702,34.1266,33.439800000000005
22134,53.46999999999999,60.02320000000001,65.8966,63.45,56.053399999999996,47.8066,43.0132,42.86
22150,18.8534,22.9132,27.2134,31.8702,31.636600000000005,29.43,22.220200000000002,20.0732
22151,21.5836,25.490000000000002,30.716600000000007,35.8334,35.009800000000006,32.4902,25.3366,23.1566
22152,22.85,26.5434,31.623199999999997,37.2832,36.1368,33.366600000000005,26.2968,24.2534
22153,25.260199999999998,29.190000000000005,33.89,38.96,38.8668,35.80980000000001,28.7666,26.49
22172,56.44,63.403200000000005,68.8902,64.38340000000001,58.3332,48.58,45.630199999999995,45.149800000000006
22180,24.580199999999998,25.1134,25.663,28.466600000000007,30.9566,31.943399999999997,28.523199999999996,28.330000000000002
22181,29.6866,30.423399999999997,31.8666,36.74980000000001,38.7868,37.8766,35.2932,37.21660000000001
22182,24.5466,24.736800000000002,25.1998,27.552999999999997,29.746799999999997,30.476800000000004,27.3036,27.200199999999995
22185,24.8534,25.5402,26.7166,30.276400000000002,32.7532,33.53339999999999,30.0334,29.3368
22191,44.7368,52.0366,57.6066,58.173199999999994,53.0634,45.843399999999995,38.9766,38.6436
22192,40.1902,50.71659999999999,56.2402,57.476800000000004,52.843399999999995,45.4434,39.3032,38.2934
22193,44.35000000000001,53.523,59.876599999999996,60.489999999999995,55.6768,47.6868,42.6036,42.893600000000006
22201,9.819999999999999,10.030000000000001,10.3764,10.7636,10.940000000000001,11.2666,11.343399999999999,11.153199999999998
22202,0.5466000000000001,0.5635999999999999,0.583,0.6102000000000001,0.6602,0.6766,0.6934000000000001,0.6902000000000001
22203,11.723400000000002,11.8868,12.5036,14.1398,15.2434,15.8868,14.48,13.25
23187,171.9468,165.6334,157.25,156.0632,154.7502,154.18,154.35340000000002,155.2732
23188,164.5202,158.5734,149.92340000000002,147.94,146.7466,145.7566,145.8768,146.48659999999998
23192,132.20999999999998,128.82659999999998,122.6866,112.4,107.7366,107.23339999999999,105.9934,105.4632
23219,134.62,132.08339999999998,125.3468,116.5768,113.28299999999999,112.89320000000001,110.1132,109.72
23220,136.0034,133.2732,124.69660000000002,118.0266,114.13,114.19000000000001,111.9432,111.36680000000001
23221,134.77980000000002,131.9966,124.76660000000001,116.27659999999999,112.93319999999999,111.77679999999998,109.43319999999999,108.96
23222,134.28339999999997,131.64,124.37,116.003,111.8232,111.7434,110.09,109.3768
22204,9.3532,9.4934,10.0766,10.5702,10.8032,11.286399999999997,11.28,11.116800000000001
21037,60.506600000000006,66.5034,72.04339999999999,74.93019999999999,72.88000000000001,65.1232,59.923199999999994,55.973400000000005
21040,103.35999999999999,115.99660000000002,120.27000000000001,115.89020000000001,107.51999999999998,96.14020000000001,90.57339999999999,87.35340000000001
21042,79.2732,86.49340000000001,93.9932,94.03020000000001,89.30019999999999,83.10999999999999,75.2366,70.48679999999999
21043,66.1598,71.08,78.38320000000002,81.17679999999999,76.79339999999999,69.85979999999999,64.2466,60.076800000000006
21044,57.223,62.563199999999995,69.5266,74.61999999999999,71.9364,64.6932,58.399800000000006,54.4434
21045,55.7632,61.24640000000001,67.9266,71.3468,69.8434,62.779999999999994,56.870000000000005,52.7734
20001,9.1868,10.080000000000002,10.463399999999998,12.01,11.976600000000001,12.4466,11.64,11.206599999999998
20002,16.1966,18.299999999999997,19.82,22.7666,22.746799999999997,24.56,24.6234,22.3664
20003,7.779999999999999,9.0966,10.253200000000001,12.856599999999997,12.3468,13.006599999999997,11.3602,9.886599999999998
21046,53.493599999999994,59.55,66.75340000000001,70.36659999999999,69.3434,61.5202,55.4,51.17659999999999
21047,110.62660000000001,124.30320000000002,124.67340000000002,121.07339999999999,113.0068,102.1532,95.5968,92.6632
21048,98.4434,112.4334,117.6634,113.5134,107.8466,99.9068,92.36659999999999,86.99980000000001
21050,120.13,131.9334,129.0034,123.2166,114.84,104.60999999999999,99.95360000000001,97.57320000000001
21051,110.9798,121.24319999999997,124.65660000000003,120.83,113.91680000000001,103.47999999999999,97.44980000000001,94.1768
21052,86.9866,93.88340000000001,99.1534,98.14,91.90639999999999,85.3166,79.6634,76.81320000000001
21053,121.06680000000001,135.4666,136.2766,129.5132,120.56660000000002,114.31000000000002,106.15,101.1134
21054,46.8132,54.54,61.07339999999999,63.70339999999999,64.3564,57.67999999999999,51.55319999999999,47.003400000000006
21056,88.5266,97.82339999999999,105.14320000000001,100.55000000000001,94.22659999999999,86.5134,80.21000000000001,78.1232
21057,100.76339999999999,111.27659999999999,116.89020000000001,114.33,107.70660000000001,95.5066,90.1132,86.7432
20004,10.23,10.55,10.3232,10.6434,10.603200000000001,10.8602,11.4134,11.41
20005,13.1732,13.429999999999998,12.7434,13.15,12.859800000000002,13.1934,13.9064,14.2668
20006,12.0334,12.72,12.906600000000001,13.6734,14.153400000000001,14.709999999999999,16.166800000000002,16.3434
20007,16.1502,16.5034,16.7334,17.4998,18.6532,20.1098,19.523400000000002,19.4366
20008,20.7366,21.2434,21.653399999999998,22.6736,24.0366,26.3034,30.4166,29.813200000000002
20009,20.259800000000002,21.543199999999995,22.9866,24.813399999999998,26.617,27.5302,27.6034,27.9668
20010,21.166800000000002,22.9864,24.7332,26.9732,29.723399999999998,30.510200000000005,30.8534,31.1436
20011,21.1132,23.943199999999997,25.32,28.0536,28.7232,29.9668,29.250199999999996,28.666800000000002
20012,28.343200000000003,31.7834,33.529999999999994,37.6336,39.2432,40.1134,37.7398,37.699999999999996
20015,28.7966,31.9236,33.3866,36.47,38.75019999999999,38.489999999999995,37.24679999999999,37.4234
21060,68.7968,75.4568,81.54339999999999,86.3934,79.7466,73.1632,65.66980000000001,61.94
21061,63.67660000000001,69.9766,76.5966,81.0432,76.26660000000001,70.4866,63.263400000000004,58.2934
21071,92.34,105.75999999999999,111.24660000000002,109.26700000000001,103.1434,95.38980000000001,87.7298,81.4668
21074,111.7266,123.9366,126.64320000000002,121.5934,113.6268,105.28,97.62,93.6166
21075,56.9234,64.3534,71.53999999999999,74.7698,70.9102,65.43339999999999,59.506600000000006,53.7968
21076,53.220000000000006,60.0798,65.98339999999999,71.73339999999999,67.9666,62.53340000000001,55.970000000000006,50.263400000000004
20016,17.6468,18.009999999999998,18.3,19.2,21.6268,23.3632,22.863400000000002,21.6
20017,18.4966,20.9868,22.376599999999996,25.2034,25.706799999999998,27.2166,26.25,25.509999999999998
20018,17.6966,19.9732,22.1134,24.2232,24.18,26.4398,26.4598,23.7966
20019,18.0032,21.15,23.1568,25.8868,26.0134,26.7202,24.07,21.7202
21077,55.79639999999999,62.163199999999996,68.9664,73.3866,70.10999999999999,64.16,57.96659999999999,52.1102
21078,116.51019999999998,130.1932,127.5,122.2234,113.9268,104.2766,98.23339999999999,95.32660000000001
21082,107.7268,117.03980000000001,122.07000000000001,118.2234,109.6368,98.75980000000001,93.37319999999998,91.1634
21084,129.5198,139.1334,135.3366,129.1566,121.06320000000001,109.86000000000001,107.4066,104.80999999999999
21085,93.16,106.2432,112.6934,108.46640000000002,101.61659999999999,92.17320000000001,83.0966,79.5968
21087,100.00000000000001,110.23999999999998,116.29659999999998,114.58340000000001,107.14659999999999,97.49660000000002,90.7902,86.8336
21090,55.583400000000005,61.846799999999995,68.0732,73.35,69.3332,63.96339999999999,57.806799999999996,52.08320000000001
21093,88.2668,100.8034,107.48319999999998,105.2766,98.94340000000001,92.5834,84.0932,78.07
21102,129.0,137.2166,136.06,129.8134,121.29,113.8202,106.91,102.69340000000003
21104,81.45339999999999,90.83999999999999,98.58340000000001,97.59360000000001,92.6602,84.7834,76.8434,72.3466
21105,116.14659999999999,128.5432,131.18,125.96679999999999,118.2732,108.7266,101.10340000000001,96.4532
21108,56.5168,62.0466,69.72,72.9668,72.3232,64.4566,58.1434,53.3768
21111,117.58340000000001,127.49340000000002,129.65339999999998,126.21340000000001,119.17340000000002,111.11980000000001,103.0066,98.2368
21113,56.870000000000005,62.11319999999999,69.3634,71.6066,70.69000000000001,63.123400000000004,56.910000000000004,53.006600000000006
21114,44.486599999999996,51.189800000000005,58.17999999999999,60.39019999999999,61.12679999999999,55.239999999999995,48.92,44.29
21117,90.4334,103.547,109.5934,107.66660000000002,101.77319999999999,93.88340000000001,86.4836,80.2166
21120,115.71679999999999,127.9866,130.6998,125.49679999999998,117.22640000000001,108.24000000000001,100.65020000000001,95.94340000000001
21122,73.9802,81.1466,88.1464,92.1868,83.61359999999999,76.8534,69.0432,65.2632
21128,92.91,103.9066,110.09660000000001,107.43320000000001,101.26000000000002,92.07000000000001,83.11999999999999,79.3702
21130,115.1866,127.39659999999999,124.9132,121.1066,112.6768,102.9798,97.28,94.2766
21131,111.3866,122.13000000000002,125.0566,122.8868,116.05,106.64320000000001,99.0968,94.05
21132,142.4698,148.6832,145.7602,136.27679999999998,125.42660000000001,118.89000000000001,116.0232,114.09660000000001
21133,83.6434,93.0966,104.14320000000001,101.3134,97.20339999999999,89.9666,83.5066,76.8766
21136,94.6566,107.45660000000001,113.07339999999999,110.4934,104.8368,96.74680000000001,89.0232,83.06660000000001
21140,50.2368,57.790000000000006,63.193200000000004,65.1734,64.9632,58.1466,52.50659999999999,48.8366
21144,56.6768,62.8298,71.78,74.8134,71.54339999999999,66.02,58.7034,53.4634
21146,62.35659999999999,67.6568,74.08340000000001,77.84360000000001,79.00340000000001,67.5032,62.28320000000001,57.7598
20020,12.966800000000001,14.760200000000001,15.98,19.9432,20.5236,21.9898,19.423,16.7468
20024,6.803400000000001,6.9866,6.92,7.2734,7.683400000000001,7.819800000000001,8.0866,7.783199999999999
20032,12.246399999999998,14.040000000000001,14.9034,18.876600000000003,19.3468,20.759999999999998,18.6498,15.573399999999998
20637,73.09020000000001,82.4632,83.91659999999999,80.5768,73.93679999999999,65.18660000000001,62.3466,62.096799999999995
21152,101.5166,114.84679999999999,121.44340000000003,118.00340000000001,110.46019999999999,102.85,94.86319999999999,90.2568
21153,86.4502,99.8732,106.47999999999999,104.5998,99.2634,92.02980000000001,84.02360000000002,77.7798
21154,137.00979999999998,143.83999999999997,140.57999999999998,132.0864,120.65,113.55319999999999,110.7268,108.72999999999999
21155,110.4768,122.90980000000002,125.10999999999999,120.40320000000001,112.54659999999998,103.8934,96.50679999999998,92.5068
21156,106.72640000000001,116.98999999999998,120.68319999999999,117.1532,108.80340000000001,98.85979999999999,92.63340000000001,90.32660000000001
20639,63.756600000000006,70.7434,73.46,73.14,68.9234,63.453199999999995,61.986799999999995,61.0102
20640,66.7134,74.8366,77.02000000000001,72.8634,70.6468,65.3032,63.1702,61.4034
20645,94.6366,100.5564,97.8968,96.11359999999999,90.47,88.3398,86.57679999999999,86.6434
20646,62.476800000000004,70.2798,72.9366,70.2368,67.9866,62.6366,60.193200000000004,58.906600000000005
20650,105.34020000000001,108.83019999999999,108.3066,101.08,93.5966,89.85,89.5368,88.9566
21213,81.13,91.24680000000001,99.9434,99.31660000000001,93.51660000000001,86.16,76.64000000000001,71.6898
21811,190.2268,183.4566,176.9166,173.99020000000002,173.02,170.81659999999997,169.83999999999997,170.47340000000003
21214,85.2634,96.15,104.46020000000001,102.49980000000001,96.6832,88.8798,79.7666,75.31320000000001
21215,86.31000000000002,98.1266,106.30680000000002,103.76000000000002,98.7568,92.1366,84.87639999999999,78.97
21216,74.6166,80.0898,85.2702,87.8468,83.7466,77.08680000000001,70.1966,66.96660000000001
21217,76.62,82.13,88.1034,88.9134,84.6566,78.9666,72.0134,68.01000000000002
21218,87.72999999999999,94.9768,101.5568,99.62360000000001,96.47,90.7702,85.1566,81.77340000000001
21219,81.7432,89.28020000000001,95.27680000000001,95.2402,88.58340000000001,82.6536,76.6,72.6634
21220,95.8,106.2734,113.05,110.383,104.38,93.5434,86.0866,82.2234
24382,288.3966,288.40659999999997,286.21680000000003,286.13,285.6098,285.0334,285.23339999999996,285.11980000000005
24401,178.8532,175.25979999999998,166.94,167.33980000000003,159.83999999999997,158.23680000000002,155.6134,156.23340000000002
24411,193.56659999999997,187.2768,183.8266,181.6934,175.8966,174.4,173.41,172.1966
24412,227.9432,229.59,222.79000000000002,222.4366,220.9302,222.5866,221.07,221.30300000000003
24413,251.59339999999997,245.7,245.39319999999998,244.73319999999998,246.19340000000003,245.60340000000002,246.21660000000003,246.3136
21221,92.62,103.39659999999999,109.77680000000001,108.30319999999999,100.5234,89.06680000000001,81.793,78.6902
21222,83.28999999999999,92.0768,98.54999999999998,98.33340000000001,93.4866,86.0068,78.9734,74.1334
21223,69.75,75.54979999999999,81.76,83.25319999999999,79.1132,72.70360000000001,65.9068,62.596399999999996
24415,194.99,189.2134,186.06,182.92340000000002,177.15000000000003,175.96660000000003,174.9432,173.7668
24416,207.8766,199.42000000000002,200.8666,192.70340000000002,191.0932,188.8466,189.15339999999998,187.91
24421,189.32,183.76659999999998,178.76,177.6602,172.5668,171.18,169.5,169.7768
24422,216.49320000000003,212.22660000000002,209.8902,203.67680000000001,202.4,200.8234,200.2232,200.7268
24426,239.20680000000002,237.01,231.15,229.5066,228.67999999999998,227.67999999999998,228.1936,227.8668
24430,197.5836,188.58319999999998,185.84,183.28000000000003,180.08980000000003,177.29659999999998,177.2166,175.8866
24431,178.8666,174.71319999999997,166.40320000000003,166.9934,159.5832,157.923,155.22340000000003,155.73319999999998
24432,210.1368,204.5902,203.96319999999997,199.2098,198.5232,196.76,197.16000000000003,196.2566
24433,224.16320000000002,223.68,218.7466,219.5232,219.38000000000002,221.22000000000003,220.7768,221.14679999999998
